DATAFLOW,LAST UPDATE,freq,unit,airpol,src_crf,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Bulgaria,2015,0.00106,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Bulgaria,2016,0.00101,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Bulgaria,2017,0.00105,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Bulgaria,2018,0.00109,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Bulgaria,2019,0.0011,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Bulgaria,2020,0.00103,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Bulgaria,2021,0.00116,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Bulgaria,2022,0.00121,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Bulgaria,2023,0.00101,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Cyprus,2014,0.00007,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Cyprus,2015,0.00007,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Cyprus,2016,0.00008,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Cyprus,2017,0.00008,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Cyprus,2018,0.00008,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Cyprus,2019,0.00009,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Cyprus,2020,0.00009,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Cyprus,2021,0.00009,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Cyprus,2022,0.00009,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Cyprus,2023,0.00009,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Czechia,2014,0.00201,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Czechia,2015,0.00204,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Czechia,2016,0.00209,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Czechia,2017,0.00212,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Czechia,2018,0.00211,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Czechia,2019,0.00208,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Czechia,2020,0.002,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Czechia,2021,0.00214,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Czechia,2022,0.00215,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Czechia,2023,0.00197,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Germany,2014,0.01758,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Germany,2015,0.01796,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Germany,2016,0.01812,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Germany,2017,0.01811,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Germany,2018,0.01803,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Germany,2019,0.01677,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Germany,2020,0.01564,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Germany,2021,0.01626,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Germany,2022,0.01621,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Germany,2023,0.01448,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Denmark,2014,0.00114,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Denmark,2015,0.00117,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Denmark,2016,0.00124,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Denmark,2017,0.00123,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Denmark,2018,0.00124,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Denmark,2019,0.00118,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Denmark,2020,0.00113,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Denmark,2021,0.00119,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Denmark,2022,0.00108,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Denmark,2023,0.00106,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Estonia,2014,0.00019,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Estonia,2015,0.00019,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Estonia,2016,0.0002,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Estonia,2017,0.00021,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Estonia,2018,0.00022,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Estonia,2019,0.00021,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Estonia,2020,0.00021,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Estonia,2021,0.00024,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Estonia,2022,0.00024,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Estonia,2023,0.00024,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Greece,2014,0.00165,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Greece,2015,0.00169,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Greece,2016,0.00159,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Greece,2017,0.00164,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Greece,2018,0.00165,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Greece,2019,0.00147,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Greece,2020,0.00128,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Greece,2021,0.00131,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Greece,2022,0.00152,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Greece,2023,0.00136,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Spain,2014,0.00602,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Spain,2015,0.00637,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Spain,2016,0.00614,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Spain,2017,0.00676,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Spain,2018,0.00662,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Spain,2019,0.0065,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Spain,2020,0.00565,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Spain,2021,0.00608,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Spain,2022,0.00671,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Spain,2023,0.0061,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,European Union - 27 countries (from 2020),2014,0.08455,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,European Union - 27 countries (from 2020),2015,0.08714,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,European Union - 27 countries (from 2020),2016,0.08703,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,European Union - 27 countries (from 2020),2017,0.08898,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,European Union - 27 countries (from 2020),2018,0.08949,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,European Union - 27 countries (from 2020),2019,0.08675,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,European Union - 27 countries (from 2020),2020,0.08107,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,European Union - 27 countries (from 2020),2021,0.08601,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,European Union - 27 countries (from 2020),2022,0.08546,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,European Union - 27 countries (from 2020),2023,0.0804,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Finland,2014,0.00188,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Finland,2015,0.00182,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Finland,2016,0.00193,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Finland,2017,0.00188,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Finland,2018,0.00199,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Finland,2019,0.00195,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Finland,2020,0.00175,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Finland,2021,0.0019,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Finland,2022,0.00183,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Finland,2023,0.00168,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,France,2014,0.01254,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,France,2015,0.01278,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,France,2016,0.01279,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,France,2017,0.01273,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,France,2018,0.01226,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,France,2019,0.01208,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,France,2020,0.01143,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,France,2021,0.01185,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,France,2022,0.01161,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,France,2023,0.01127,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Croatia,2014,0.00067,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Croatia,2015,0.0007,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Croatia,2016,0.00071,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Croatia,2017,0.00071,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Croatia,2018,0.00071,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Croatia,2019,0.00072,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Croatia,2020,0.00072,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Croatia,2021,0.00076,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Croatia,2022,0.00076,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Croatia,2023,0.00081,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Hungary,2014,0.00103,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Hungary,2015,0.0011,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Hungary,2016,0.00111,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Hungary,2017,0.00112,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Hungary,2018,0.00112,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Hungary,2019,0.00113,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Hungary,2020,0.00106,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Hungary,2021,0.00113,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Hungary,2022,0.00114,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Hungary,2023,0.00104,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Ireland,2014,0.00108,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Ireland,2015,0.0011,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Ireland,2016,0.00119,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Ireland,2017,0.0012,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Ireland,2018,0.00124,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Ireland,2019,0.00124,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Ireland,2020,0.00114,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Ireland,2021,0.00111,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Ireland,2022,0.00123,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Ireland,2023,0.00117,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Iceland,2014,0.00008,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Iceland,2015,0.00008,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Iceland,2016,0.00009,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Iceland,2017,0.00009,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Iceland,2018,0.00008,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Iceland,2019,0.00007,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Iceland,2020,0.00006,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Iceland,2021,0.00006,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Iceland,2022,0.00006,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Iceland,2023,0.00007,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Italy,2014,0.01526,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Italy,2015,0.0157,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Italy,2016,0.01543,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Italy,2017,0.01555,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Italy,2018,0.01554,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Italy,2019,0.01513,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Italy,2020,0.01416,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Italy,2021,0.01556,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Italy,2022,0.01507,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Italy,2023,0.01439,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Lithuania,2014,0.00046,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Lithuania,2015,0.00048,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Lithuania,2016,0.00051,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Lithuania,2017,0.00053,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Lithuania,2018,0.00056,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Lithuania,2019,0.00056,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Lithuania,2020,0.00055,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Million tonnes,Nitrous oxide,Energy,Lithuania,2021,0.00059,,
